date,d,t,cp,cpj,f1,f2,f3,f4,f5,f6,z1,z2,z3,z4,z5,z6,fz1,fz2,fz3,fz4,fz5,fz6,X1,X2,X3,X4,X5,X6
6/11/1997,603,549,11490.0,11351.00000000001,0.013798955030589921,0.11598189102841316,0.004372178805428284,0.004015544143741501,1.0,1.0,0.3998831612665877,1.3226484690698022,0.6970102401591234,1.2819856384826767,0.9901804175341706,1.086115278331633,0.6553787123881873,0.9070238461480553,0.7571018073213898,0.9000761578893971,0.8389570288559127,0.8612860031606444,0.8,1.0,0.8,1.0,1.0,1.0
6/12/1997,604,550,11852.0,11500.200000000008,0.022381770272144275,0.12570345453783638,0.004638949671772474,0.004394713287725116,1.0,1.0,0.713448588602045,1.4507723880024836,0.7464641355568193,1.4228558672086173,0.9901804175341706,1.086115278331633,0.7622158921733251,0.9265783745919575,0.7723064556128723,0.9226110289494798,0.8389570288559127,0.8612860031606444,0.8,1.0,0.8,1.0,1.0,1.0
6/13/1997,605,551,11828.0,11599.00000000001,0.02661825803265261,0.13013848118118143,0.00442905860723819,0.004633119068380154,1.0,1.0,0.8682248546218007,1.5092231704888017,0.7075545990971773,1.5114292054755962,0.9901804175341706,1.086115278331633,0.8073643748210553,0.9343791195684396,0.7603890523597278,0.9346604334856908,0.8389570288559127,0.8612860031606444,1.0,1.0,0.8,1.0,1.0,1.0
6/16/1997,606,552,11954.0,11710.60000000001,0.03201642681518946,0.1354883299887748,0.004340491367697208,0.004864691274111044,1.0,1.0,1.065442090864969,1.5797307173727764,0.6911360333821667,1.5974637104069644,0.9901804175341706,1.086115278331633,0.8566620410016108,0.9429157260487941,0.7552599711444269,0.944918809649282,0.8389570288559127,0.8612860031606444,1.0,1.0,0.8,1.0,1.0,1.0
6/17/1997,607,553,12119.0,11848.60000000001,0.03869850164282784,0.14299528316447718,0.005275263719122458,0.005139009230048508,1.0,1.0,1.3095656785045509,1.6786675045657857,0.8644238242176122,1.6993792639526744,0.9901804175341706,1.086115278331633,0.9048285972298598,0.9533915687943378,0.8063224450164443,0.9553761267792242,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/18/1997,608,554,12206.0,11991.800000000008,0.04427260219098872,0.1507999114045857,0.006683521577675711,0.005221935137337708,1.0,1.0,1.513210423405099,1.781527456564876,1.1254862025210237,1.7301881831711656,0.9901804175341706,1.086115278331633,0.9348868912973851,0.9625868382167575,0.8698084696501427,0.9582016705465277,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/19/1997,609,555,12205.0,12062.400000000009,0.042504278084109615,0.15178630766092893,0.007593569848651116,0.005025908784342725,1.0,1.0,1.4486062942661475,1.7945275212006435,1.2941906514603818,1.6573597961020206,0.9901804175341706,1.086115278331633,0.9262762187878075,0.9636354950265738,0.9022002124497637,0.9512766227110062,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/20/1997,610,556,12121.0,12121.00000000001,0.039191075353998794,0.15175713992504614,0.008061811833439902,0.004883518944738263,1.0,1.0,1.327561415554759,1.7941431093080427,1.3809931964829616,1.604458631564757,0.9901804175341706,1.086115278331633,0.907838480864847,0.963604835099853,0.9163594737208637,0.945693501961281,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/23/1997,611,557,12239.0,12178.00000000001,0.0353540506165535,0.1517063373922667,0.00842601261329845,0.0047469003945297406,1.0,1.0,1.187379171427148,1.7934735647862072,1.4485086171797843,1.553701636378164,0.9901804175341706,1.086115278331633,0.8824609540337427,0.9635513830495376,0.9262625711136334,0.9398721987123189,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/24/1997,612,558,12587.0,12271.60000000001,0.03440660450359179,0.15508500580761564,0.008608962979588686,0.004738470547602347,1.0,1.0,1.1527650807206637,1.838002229103318,1.4824238958662288,1.5505697505598446,0.9901804175341706,1.086115278331633,0.8754965896545527,0.9669689615790529,0.9308862301888049,0.9394975870069386,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/25/1997,613,559,13053.0,12441.00000000001,0.03913828616102677,0.16508182075289635,0.009187907028495923,0.005105431297875107,1.0,1.0,1.3256328099181347,1.9697537839219066,1.5897483530985155,1.6869042747282992,0.9901804175341706,1.086115278331633,0.9075193235320301,0.9755667021834168,0.9440542301416898,0.9541891200038861,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/26/1997,614,560,12874.0,12574.800000000008,0.040970605668268156,0.1712022174493737,0.008975628987289097,0.005472822249401155,1.0,1.0,1.3925749533912346,2.050416653574017,1.5503963196889692,1.8233986287508188,0.9901804175341706,1.086115278331633,0.9181258193057313,0.9798381052830418,0.9394767893209769,0.9658784810742237,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/27/1997,615,561,12758.0,12702.200000000008,0.042000951584059365,0.17627775349488384,0.009132541051732224,0.0057727449691058474,1.0,1.0,1.4302177137554788,2.117308935685274,1.5794846265492655,1.9348269524825936,0.9901804175341706,1.086115278331633,0.9236727285147064,0.9828831814865194,0.9428875299975604,0.9734942327575095,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
6/30/1997,616,562,12568.0,12768.00000000001,0.03839153411613916,0.1753715473921067,0.008674180899411077,0.0059551943578080024,1.0,1.0,1.2983508962943708,2.105365725404749,1.494513972377022,2.0026111789292775,0.9901804175341706,1.086115278331633,0.902916607817152,0.9823702575440104,0.932479333654395,0.977390480482162,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/1/1997,617,563,13002.0,12851.00000000001,0.036690335248439565,0.17573630131346452,0.008152284412578537,0.0061883753839195865,1.0,1.0,1.2361991273328135,2.1101729461573706,1.3977649734254598,2.0892433983598435,0.9901804175341706,1.086115278331633,0.8918077224950606,0.9825782690478915,0.9189081720762391,0.9816570906787151,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/2/1997,618,564,13260.0,12892.400000000009,0.032528607491126404,0.17218469828181826,0.007265141358063554,0.006261200647162957,1.0,1.0,1.0841541507198247,2.0633651154553823,1.2333066859744926,2.116299691449356,0.9901804175341706,1.086115278331633,0.8608517716963272,0.9804610241418981,0.8912693178183588,0.9828403365096601,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/3/1997,619,565,13285.0,12974.60000000001,0.03157553273872482,0.17219713828720695,0.007305642050769556,0.0063651691195831805,1.0,1.0,1.0493344227391352,2.0635290666799357,1.2408146910578988,2.1549264170743623,0.9901804175341706,1.086115278331633,0.8529878858334266,0.9804688054424786,0.8926628935804031,0.9844162036078057,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/4/1997,620,566,13494.0,13121.800000000008,0.03504307618039482,0.17779458059030917,0.00795709149542101,0.0065388482173383,1.0,1.0,1.1760180003870917,2.137299735685788,1.3615801746887604,2.2194522747658203,0.9901804175341706,1.086115278331633,0.8802061584530707,0.983713189824252,0.9133347922960514,0.9867720146742447,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/7/1997,621,567,13502.0,13308.60000000001,0.040498491079386634,0.18651647407594352,0.008918133959743058,0.006780365698135116,1.0,1.0,1.3753266719535546,2.2522486503135335,1.5397379104064468,2.3091816826066403,0.9901804175341706,1.086115278331633,0.915484904436378,0.9878467184167682,0.9381878740071914,0.9895332492092328,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/8/1997,622,568,13617.0,13431.60000000001,0.04067686300032536,0.18934445971409453,0.009069160164495882,0.006842400128667325,1.0,1.0,1.3818433294883694,2.289519671820931,1.5677350985346317,2.3322289282926802,0.9901804175341706,1.086115278331633,0.9164900942113704,0.9889754118672168,0.9415285165512857,0.990155674445058,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/10/1997,623,569,13609.0,13501.400000000009,0.037560402808346494,0.1874515394108589,0.008215951528675047,0.006799087598996945,1.0,1.0,1.2679862622710143,2.264572206606853,1.4095675624519823,2.316137307816228,0.9901804175341706,1.086115278331633,0.8975985717365911,0.9882305279558099,0.9206662946477975,0.9897246135694634,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,1.0,1.0,1.0
7/11/1997,624,570,13153.0,13475.00000000001,0.028417130567381044,0.17739225135223058,0.006917889067860283,0.006571642868500982,0.9669669669669675,0.9928509532062393,0.933945043068032,2.1319972965633296,1.1689331707115247,2.2316362567263197,0.9142317595761378,1.0671114214463628,0.8248338787989979,0.9834964655987227,0.8787847210947799,0.9871804933420766,0.8197024603982062,0.8570392375491762,1.0,1.0,1.0,1.0,1.0,1.0
7/14/1997,625,571,12698.0,13315.800000000008,0.011529912595088732,0.1563945514900298,0.004683018562642971,0.006128905534608764,0.7469320970820829,0.9487264489750814,0.3169857388118355,1.85526119415453,0.7546336120415198,2.067148954738464,0.4083335256774741,0.9498180552490321,0.6243727882678326,0.9682205315755079,0.7747655749075313,0.9806399398088964,0.6584855854271692,0.8288976449848694,0.8,1.0,0.8,1.0,0.8,1.0
7/15/1997,626,572,11617.0,12938.800000000008,-0.01838238083316268,0.11771937838672608,0.0012974759989730078,0.005309976753653967,0.13499384993849833,0.8422941077535459,-0.7758329701360012,1.3455474286072533,0.12702284590874333,1.762897708259549,-0.998618375386867,0.6668957246379705,0.21892380707495085,0.9107757421387299,0.5505388417050815,0.961041128174321,0.1589897975873702,0.7475806289779185,0.4,1.0,0.6,1.0,0.2,0.8
7/16/1997,627,573,12640.0,12743.400000000009,-0.03241677891383199,0.09552228027915355,-0.000816320337453047,0.004853805332240446,0.0,0.7819332566168009,-1.288567068180505,1.0530040331216712,-0.26483202320119315,1.5934193277203959,-1.3089925915590417,0.5064423090194127,0.09877431920428031,0.8538304281812372,0.395569433229255,0.944466923662643,0.09526843012934788,0.693726910199832,0.2,1.0,0.4,1.0,0.2,0.8
7/17/1997,628,574,11728.0,12367.200000000008,-0.05722139806766657,0.058917573757419905,-0.003987748228215904,0.004026388681133364,0.0,0.6675460194630084,-2.1947814961933854,0.570577677896075,-0.8527502817443358,1.2860146384344364,-1.3089925915590417,0.20237398395692788,0.014089637721305023,0.7158570233126981,0.19689890027522794,0.9007810235278984,0.09526843012934788,0.5801878173004467,0.2,0.8,0.2,1.0,0.2,0.6
7/18/1997,629,575,11182.0,11973.00000000001,-0.08024944575292314,0.02186952707062284,-0.007635415030851189,0.0032249071332233203,0.0,0.5397217370354757,-3.036090485133135,0.08230838605713209,-1.5289535530207086,0.9882454481793674,-1.3089925915590417,-0.13741318484930154,0.0011983371409996196,0.5327992570296162,0.06313797937076024,0.8384837725483378,0.09526843012934788,0.4453521049522296,0.2,0.6,0.2,1.0,0.2,0.6
7/21/1997,630,576,11292.0,11691.800000000008,-0.09187504757407172,-0.004697377538738445,-0.01098507719513342,0.002579211317804475,0.0,0.44096385542168665,-3.4608213805893144,-0.267826232634881,-2.1499128225246924,0.7483543108104311,-1.3089925915590417,-0.39993498707318165,0.00026926500141926247,0.39441653871131,0.015781055587000506,0.7728767632663556,0.09526843012934788,0.34460220102065464,0.2,0.4,0.2,0.8,0.2,0.4
7/22/1997,631,577,12235.0,11815.400000000009,-0.0715061444330759,0.0031754117846825025,-0.01159797617956515,0.0026406787106132423,0.06830238726790469,0.4560588463027488,-2.716661843420458,-0.1640679616458236,-2.2635318345285533,0.7711908886848492,-1.1519535862960433,-0.35980893185718793,0.0032971972611464803,0.43483882145251196,0.011801462243128162,0.7797031030164927,0.12467007320644857,0.35949501164364295,0.2,0.6,0.2,0.8,0.2,0.4
7/23/1997,632,578,12427.0,11772.800000000008,-0.06263485850506323,-0.0027631376096750593,-0.013035408091257028,0.0023280692817115867,0.04476127320954906,0.4322779821334732,-2.3925573992790565,-0.2423342014788374,-2.5300024892004305,0.6550491549757242,-1.2060786803429995,-0.42302409218812653,0.00836570539687757,0.4042606072312388,0.0057030858724930154,0.7437819467040763,0.11389357719342463,0.3361388417174058,0.2,0.6,0.2,0.8,0.2,0.4
7/24/1997,633,579,12544.0,11936.00000000001,-0.0376459736900665,0.008586164320452339,-0.012463911664992056,0.002453788175261984,0.13694481830417263,0.4858775617446138,-1.479610991238712,-0.09275774301835661,-2.42405866980225,0.7017566721105625,-0.9941327615789141,-0.280543735096361,0.06948854577962223,0.4630480112019888,0.007674062847276276,0.7585845381552179,0.16007911869820307,0.38953018812717766,0.2,0.6,0.2,0.8,0.2,0.4
