date,cp,d,cpj,maq_10,maq_50,f1,f2,f3,f4,f5,f6,t,z1,fz1,X1,z2,fz2,X2,z3,fz3,X3,z4,fz4,X4,z5,fz5,X5,z6,fz6,X6
4/30/2014,51627.0,4782,51613.20000000001,51522.659999999654,48715.432,0.001757285047013557,0.059483573911445875,0.00025626360672381665,0.0014627002393703403,0.6942867953083636,0.9745800037752472,4728,-0.0400484098980343,0.48402726585477024,0.6,0.5780371938247646,0.7183804957914264,0.8,-0.06599676466087859,0.4736902006336666,0.6,0.33354426234071777,0.6306382580889701,0.8,0.2872928687837717,0.6130559587474237,0.8,1.0185429173980165,0.8457899920200254,1.0
5/2/2014,52980.0,4783,51845.80000000001,51582.61999999965,48790.727999999996,0.005102106096982917,0.06261583143420224,0.0011637597903524366,0.0015456293192677162,1.0,1.0,4729,0.08215161566191624,0.5327369257822242,0.6,0.6193183219615007,0.7321466616453188,0.8,0.10223457916612858,0.5407147593328356,0.6,0.36435436025754603,0.6422032941128302,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/5/2014,53446.0,4784,52255.20000000001,51683.19999999965,48874.752,0.01106742616556966,0.06916552742814974,0.0019498815686367355,0.0017221304834804663,1.0,1.0,4730,0.3000892135077752,0.6179454466784288,0.8,0.7056390786740212,0.7597936922374309,0.8,0.24796557567968058,0.5979194791244064,0.6,0.4299286818171066,0.6663762396137487,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/6/2014,53780.0,4785,52734.40000000001,51812.03999999965,48975.812000000005,0.017802039834763583,0.07674376077725875,0.0024928796978516132,0.0020677342771990848,1.0,1.0,4731,0.5461322604203831,0.7075124871861058,0.8,0.8055152924469426,0.7897388073672427,0.8,0.34862639015066815,0.6363150935806408,0.8,0.5583285957926973,0.7116899891993302,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/7/2014,54053.0,4786,53177.20000000001,51982.95999999966,49089.992,0.02297368214507922,0.08325949615147654,0.003298847140548844,0.0023313549145442813,1.0,1.0,4732,0.7350735559534527,0.7688526508643714,0.8,0.8913884701579027,0.8136395994735975,1.0,0.4980363694010706,0.6907707959817184,0.8,0.6562698446230631,0.7441747417657464,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/8/2014,53422.0,4787,53536.20000000001,52190.31999999965,49213.448000000004,0.025787923890874254,0.08783680428162666,0.003988999472134713,0.002514891426342203,1.0,1.0,4733,0.8378893443410507,0.7989535730828552,0.8,0.9517144306095103,0.8293790855882737,1.0,0.6259765814731332,0.7343348490389797,0.8,0.7244579627934904,0.7656076870036824,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/9/2014,53100.0,4788,53560.20000000001,52372.81999999965,49340.668000000005,0.022671683518290076,0.08551833955713795,0.003496817034269961,0.0025850657730790427,1.0,1.0,4734,0.7240403080273666,0.7654795053751331,0.8,0.9211585651748261,0.8215161762544483,1.0,0.534735963139112,0.7035837752363403,0.8,0.7505293782352999,0.7735320315756116,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/12/2014,54053.0,4789,53681.60000000001,52563.49999999965,49471.044000000016,0.02127141457475945,0.08511152503674668,0.0036408197992776614,0.0026423639015185074,1.0,1.0,4735,0.6728827429038707,0.7494890540906078,0.8,0.9157970129326661,0.8201133147455584,1.0,0.5614311483190468,0.7127481725568021,0.8,0.7718169766248579,0.7798885822898003,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/13/2014,53907.0,4790,53707.000000000015,52771.259999999646,49601.464000000014,0.017732000335037856,0.08277046016222411,0.003952552626822703,0.002636289624290189,1.0,1.0,4736,0.5435734303577798,0.7066324762017453,0.8,0.8849432921388106,0.8119063914462885,1.0,0.6192200772853383,0.7321143064256317,0.8,0.7695602401892186,0.7792196011228703,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/14/2014,54413.0,4791,53779.000000000015,52988.97999999965,49735.532000000014,0.014909137711281994,0.08129938169757578,0.004125730558641294,0.0027029040917017078,1.0,1.0,4737,0.4404426859556674,0.670191742748752,0.8,0.8655554295007154,0.8066329967291904,1.0,0.6513237452859368,0.742581238328578,0.8,0.7943090769804394,0.7864922394675725,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/15/2014,53856.0,4792,53865.80000000001,53214.23999999964,49870.064000000006,0.012244091055333639,0.08012293707904616,0.0042510725815065875,0.0027049474407951912,1.0,1.0,4738,0.34307760584821795,0.6342299610975751,0.8,0.8500506503788002,0.8023515366139966,1.0,0.6745596082295249,0.7500221987234343,0.8,0.7950682290863881,0.7867130927478128,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/16/2014,53976.0,4793,54041.000000000015,53433.75999999964,50009.244000000006,0.01136435092721122,0.08062021493466309,0.004125211597497236,0.0027908526445845627,1.0,1.0,4739,0.31093709233893513,0.6220757772256159,0.8,0.8566044508655556,0.8041682374603614,1.0,0.6512275404398626,0.7425501926005127,0.8,0.8269840268209218,0.7958769424626728,0.8,0.9901804175341706,0.8389570288559127,1.0,1.086115278331633,0.8612860031606444,1.0
5/19/2014,53353.0,4794,53901.000000000015,53598.33999999964,50148.844000000005,0.005646816673807065,0.07482038868134255,0.0030800752183639535,0.002791483910454584,0.8928516761059242,0.9837651042512234,4740,0.10205212615747655,0.5406423498342874,0.6,0.780166492302225,0.7823535587545072,0.8,0.4574805024732123,0.6763371433207319,0.8,0.8272185568951849,0.7959434022471944,0.8,0.7438278832673342,0.7715096954962416,0.8,1.0429590864283576,0.8515163789670492,1.0
5/20/2014,52366.0,4795,53592.80000000001,53684.179999999644,50280.772000000004,-0.0017021774384862187,0.06587066722046364,0.0016015421373125616,0.0026307286365365723,0.48112989117851024,0.9480251408957019,4741,-0.16643675708797895,0.43390662468073954,0.6,0.662214952324911,0.7460832635558272,0.8,0.18339052655354218,0.572754195734262,0.6,0.7674942028303665,0.7786061306824599,0.8,-0.20279173189345656,0.4196489103307339,0.6,0.9479538125384313,0.8284235160065129,1.0
5/21/2014,52203.0,4796,53150.80000000001,53681.539999999644,50405.28,-0.009886825154413192,0.05446889690921286,-4.917649855129547e-05,0.0024762547400822843,0.0,0.896769255745993,4742,-0.4654554923637059,0.3208026513783133,0.4,0.5119469945389292,0.6956559465486488,0.8,-0.12261915084396262,0.45120434435259354,0.6,0.7101035277952609,0.7611800305879259,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.8117035495295187,0.7915191214394668,0.8
5/22/2014,52806.0,4797,52940.80000000001,53621.99999999965,50533.88399999999,-0.012703741001821034,0.04762974482626392,-0.0011091336053323797,0.0025513993772079413,0.0,0.8724169121228281,4743,-0.5683689766461075,0.2848922256683857,0.4,0.4218113937999471,0.6634186557135419,0.8,-0.3191136504238556,0.37482016642695354,0.4,0.7380215226727042,0.7697493147893527,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.7469692616746056,0.7724589422069327,0.8
5/23/2014,52626.0,4798,52670.80000000001,53533.05999999966,50662.67199999999,-0.016107056088324856,0.03963723034584543,-0.0016586475700269832,0.0025485474261190966,0.0,0.8411067560359018,4744,-0.6927060291658954,0.24424702732960024,0.4,0.3164752226825322,0.6241790855521183,0.8,-0.4209823683314471,0.33688397843764883,0.4,0.7369619559632935,0.7694272574019184,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.6637394630040028,0.7465714614258174,0.8
